Origin;Destination;Outbound;Inbound;Price
LON;SYD;2016-08-31;2016-09-14;779,24
LON;SYD;2016-08-31;2016-09-17;1077,26
LON;SYD;2016-08-31;2016-09-18;874,63
LON;SYD;2016-08-31;2016-09-19;899,91
LON;SYD;2016-08-31;2016-09-20;817,39
LON;SYD;2016-08-31;2016-09-22;852,97
LON;SYD;2016-08-31;2016-09-24;952,50
LON;SYD;2016-08-31;2016-09-27;874,98
LON;SYD;2016-08-31;2016-09-28;924,40
LON;SYD;2016-08-31;2016-09-29;920,12
LON;SYD;2016-08-31;2016-09-30;772,10
LON;SYD;2016-08-31;2016-10-02;897,86
LON;SYD;2016-08-31;2016-10-06;900,68
LON;SYD;2016-08-31;2016-10-10;848,44
LON;SYD;2016-08-31;2016-10-11;927,97
LON;SYD;2016-08-31;2016-10-12;722,63
LON;SYD;2016-08-31;2016-11-30;832,61
LON;SYD;2016-08-31;2017-01-31;1002,00
LON;SYD;2016-08-31;2017-02-01;1018,33
LON;SYD;2016-08-31;2017-02-28;728,47
LON;SYD;2016-09-01;;643,30
LON;SYD;2016-09-01;2016-09-02;1383,94
LON;SYD;2016-09-01;2016-09-05;890,26
LON;SYD;2016-09-01;2016-09-06;780,25
LON;SYD;2016-09-01;2016-09-07;789,14
LON;SYD;2016-09-01;2016-09-08;856,55
LON;SYD;2016-09-01;2016-09-09;891,32
LON;SYD;2016-09-01;2016-09-10;875,30
LON;SYD;2016-09-01;2016-09-11;776,25
LON;SYD;2016-09-01;2016-09-12;776,25
LON;SYD;2016-09-01;2016-09-13;913,60
LON;SYD;2016-09-01;2016-09-14;884,40
LON;SYD;2016-09-01;2016-09-15;776,48
LON;SYD;2016-09-01;2016-09-16;928,85
LON;SYD;2016-09-01;2016-09-17;818,03
LON;SYD;2016-09-01;2016-09-18;806,63
LON;SYD;2016-09-01;2016-09-19;767,23
LON;SYD;2016-09-01;2016-09-20;770,87
LON;SYD;2016-09-01;2016-09-22;775,00
LON;SYD;2016-09-01;2016-09-23;770,10
LON;SYD;2016-09-01;2016-09-24;798,13
LON;SYD;2016-09-01;2016-09-25;884,41
LON;SYD;2016-09-01;2016-09-26;884,40
LON;SYD;2016-09-01;2016-09-28;774,59
LON;SYD;2016-09-01;2016-09-29;778,13
LON;SYD;2016-09-01;2016-09-30;772,50
LON;SYD;2016-09-01;2016-10-01;770,87
LON;SYD;2016-09-01;2016-10-02;1211,04
LON;SYD;2016-09-01;2016-10-03;731,89
LON;SYD;2016-09-01;2016-10-05;877,94
LON;SYD;2016-09-01;2016-10-06;1732,68
LON;SYD;2016-09-01;2016-10-10;871,46
LON;SYD;2016-09-01;2016-10-13;1205,55
LON;SYD;2016-09-01;2016-10-14;866,51
LON;SYD;2016-09-01;2016-10-15;779,93
LON;SYD;2016-09-01;2016-10-17;825,86
LON;SYD;2016-09-01;2016-10-20;729,10
LON;SYD;2016-09-01;2016-10-27;953,36
LON;SYD;2016-09-01;2016-10-31;811,03
LON;SYD;2016-09-01;2016-11-01;809,09
LON;SYD;2016-09-01;2016-11-04;810,67
LON;SYD;2016-09-01;2016-11-08;1101,29
LON;SYD;2016-09-01;2016-11-14;813,94
LON;SYD;2016-09-01;2016-11-26;921,57
LON;SYD;2016-09-01;2016-11-30;828,81
LON;SYD;2016-09-01;2016-12-01;811,63
LON;SYD;2016-09-01;2016-12-19;997,56
LON;SYD;2016-09-01;2016-12-29;1039,32
LON;SYD;2016-09-01;2017-01-01;821,84
LON;SYD;2016-09-01;2017-01-03;1168,69
LON;SYD;2016-09-01;2017-01-15;984,49
LON;SYD;2016-09-01;2017-02-01;946,88
LON;SYD;2016-09-01;2017-02-08;790,48
LON;SYD;2016-09-01;2017-03-31;953,78
LON;SYD;2016-09-02;;541,81
LON;SYD;2016-09-02;2016-09-06;822,05
LON;SYD;2016-09-02;2016-09-08;796,21
LON;SYD;2016-09-02;2016-09-09;951,76
LON;SYD;2016-09-02;2016-09-10;1135,41
LON;SYD;2016-09-02;2016-09-12;487,77
LON;SYD;2016-09-02;2016-09-13;909,92
LON;SYD;2016-09-02;2016-09-14;1243,16
LON;SYD;2016-09-02;2016-09-15;1859,06
LON;SYD;2016-09-02;2016-09-16;852,84
LON;SYD;2016-09-02;2016-09-17;894,43
LON;SYD;2016-09-02;2016-09-18;917,57
LON;SYD;2016-09-02;2016-09-19;771,25
LON;SYD;2016-09-02;2016-09-20;887,56
LON;SYD;2016-09-02;2016-09-21;921,67
LON;SYD;2016-09-02;2016-09-22;773,00
LON;SYD;2016-09-02;2016-09-23;772,50
LON;SYD;2016-09-02;2016-09-24;849,51
LON;SYD;2016-09-02;2016-09-25;772,57
LON;SYD;2016-09-02;2016-09-26;865,78
LON;SYD;2016-09-02;2016-09-29;794,09
LON;SYD;2016-09-02;2016-09-30;958,70
LON;SYD;2016-09-02;2016-10-01;799,04
LON;SYD;2016-09-02;2016-10-02;919,34
LON;SYD;2016-09-02;2016-10-03;848,32
LON;SYD;2016-09-02;2016-10-04;949,59
LON;SYD;2016-09-02;2016-10-05;824,18
LON;SYD;2016-09-02;2016-10-06;1159,60
LON;SYD;2016-09-02;2016-10-07;949,59
LON;SYD;2016-09-02;2016-10-08;769,14
LON;SYD;2016-09-02;2016-10-09;751,68
LON;SYD;2016-09-02;2016-10-10;866,69
LON;SYD;2016-09-02;2016-10-11;1028,60
LON;SYD;2016-09-02;2016-10-13;1189,88
LON;SYD;2016-09-02;2016-10-15;722,82
LON;SYD;2016-09-02;2016-10-19;833,60
LON;SYD;2016-09-02;2016-11-05;866,69
LON;SYD;2016-09-02;2016-12-02;923,45
LON;SYD;2016-09-02;2016-12-16;1411,87
LON;SYD;2016-09-02;2017-01-14;959,28
LON;SYD;2016-09-02;2017-02-25;917,41
LON;SYD;2016-09-02;2017-03-02;720,72
LON;SYD;2016-09-03;;544,88
LON;SYD;2016-09-03;2016-09-10;924,01
LON;SYD;2016-09-03;2016-09-11;912,05
LON;SYD;2016-09-03;2016-09-13;789,96
LON;SYD;2016-09-03;2016-09-14;915,12
LON;SYD;2016-09-03;2016-09-15;975,39
LON;SYD;2016-09-03;2016-09-17;838,32
LON;SYD;2016-09-03;2016-09-18;894,15
LON;SYD;2016-09-03;2016-09-19;906,10
LON;SYD;2016-09-03;2016-09-20;916,27
LON;SYD;2016-09-03;2016-09-22;892,71
LON;SYD;2016-09-03;2016-09-23;810,64
LON;SYD;2016-09-03;2016-09-24;800,35
LON;SYD;2016-09-03;2016-09-25;899,25
LON;SYD;2016-09-03;2016-09-26;858,61
LON;SYD;2016-09-03;2016-09-30;819,75
LON;SYD;2016-09-03;2016-10-01;883,18
LON;SYD;2016-09-03;2016-10-02;900,19
LON;SYD;2016-09-03;2016-10-04;913,92
LON;SYD;2016-09-03;2016-10-05;923,20
LON;SYD;2016-09-03;2016-10-08;760,58
LON;SYD;2016-09-03;2016-10-17;765,57
LON;SYD;2016-09-03;2016-10-18;908,61
LON;SYD;2016-09-03;2016-10-22;754,65
LON;SYD;2016-09-03;2016-12-25;801,97
LON;SYD;2016-09-03;2016-12-26;792,25
LON;SYD;2016-09-04;;562,93
LON;SYD;2016-09-04;2016-09-05;1609,65
LON;SYD;2016-09-04;2016-09-09;1059,07
LON;SYD;2016-09-04;2016-09-10;797,21
LON;SYD;2016-09-04;2016-09-11;933,89
LON;SYD;2016-09-04;2016-09-16;828,59
LON;SYD;2016-09-04;2016-09-17;867,92
LON;SYD;2016-09-04;2016-09-18;805,59
LON;SYD;2016-09-04;2016-09-20;891,90
LON;SYD;2016-09-04;2016-09-22;772,49
LON;SYD;2016-09-04;2016-09-23;840,20
LON;SYD;2016-09-04;2016-09-24;883,38
LON;SYD;2016-09-04;2016-09-25;849,48
LON;SYD;2016-09-04;2016-09-27;838,60
LON;SYD;2016-09-04;2016-09-28;854,26
LON;SYD;2016-09-04;2016-09-29;843,96
LON;SYD;2016-09-04;2016-09-30;843,69
LON;SYD;2016-09-04;2016-10-01;933,98
LON;SYD;2016-09-04;2016-10-02;852,41
LON;SYD;2016-09-04;2016-10-03;779,17
LON;SYD;2016-09-04;2016-10-04;870,46
LON;SYD;2016-09-04;2016-10-05;870,46
LON;SYD;2016-09-04;2016-10-06;917,23
LON;SYD;2016-09-04;2016-10-08;871,47
LON;SYD;2016-09-04;2016-10-11;750,80
LON;SYD;2016-09-04;2016-10-29;857,88
LON;SYD;2016-09-04;2017-02-28;834,33
LON;SYD;2016-09-05;;543,19
LON;SYD;2016-09-05;2016-09-10;889,58
LON;SYD;2016-09-05;2016-09-11;911,07
LON;SYD;2016-09-05;2016-09-12;769,71
LON;SYD;2016-09-05;2016-09-14;786,73
LON;SYD;2016-09-05;2016-09-15;884,93
LON;SYD;2016-09-05;2016-09-16;895,11
LON;SYD;2016-09-05;2016-09-17;794,02
LON;SYD;2016-09-05;2016-09-18;768,02
LON;SYD;2016-09-05;2016-09-19;376,48
LON;SYD;2016-09-05;2016-09-20;776,82
LON;SYD;2016-09-05;2016-09-21;766,25
LON;SYD;2016-09-05;2016-09-22;896,88
LON;SYD;2016-09-05;2016-09-23;895,93
LON;SYD;2016-09-05;2016-09-24;869,83
LON;SYD;2016-09-05;2016-09-25;827,76
LON;SYD;2016-09-05;2016-09-26;770,87
LON;SYD;2016-09-05;2016-09-28;773,20
LON;SYD;2016-09-05;2016-09-30;856,81
LON;SYD;2016-09-05;2016-10-01;824,93
LON;SYD;2016-09-05;2016-10-02;848,40
LON;SYD;2016-09-05;2016-10-03;767,13
LON;SYD;2016-09-05;2016-10-04;884,65
LON;SYD;2016-09-05;2016-10-05;898,01
LON;SYD;2016-09-05;2016-10-06;920,84
LON;SYD;2016-09-05;2016-10-10;934,62
LON;SYD;2016-09-05;2016-10-11;910,60
LON;SYD;2016-09-05;2016-10-12;1333,77
LON;SYD;2016-09-05;2016-10-13;929,43
LON;SYD;2016-09-05;2016-10-17;720,72
LON;SYD;2016-09-05;2016-10-19;814,43
LON;SYD;2016-09-05;2016-11-05;719,70
LON;SYD;2016-09-05;2016-11-07;904,88
LON;SYD;2016-09-05;2016-11-29;730,81
LON;SYD;2016-09-05;2016-12-17;957,35
LON;SYD;2016-09-05;2016-12-20;922,41
LON;SYD;2016-09-05;2016-12-23;973,95
LON;SYD;2016-09-05;2016-12-30;966,35
LON;SYD;2016-09-05;2017-01-10;838,45
LON;SYD;2016-09-05;2017-02-08;1167,84
LON;SYD;2016-09-05;2017-02-13;936,25
LON;SYD;2016-09-05;2017-03-31;894,63
LON;SYD;2016-09-06;;534,68
LON;SYD;2016-09-06;2016-09-14;770,10
LON;SYD;2016-09-06;2016-09-16;895,05
LON;SYD;2016-09-06;2016-09-17;892,30
LON;SYD;2016-09-06;2016-09-20;771,25
LON;SYD;2016-09-06;2016-09-21;782,78
LON;SYD;2016-09-06;2016-09-22;890,62
LON;SYD;2016-09-06;2016-09-23;875,90
LON;SYD;2016-09-06;2016-09-27;817,39
LON;SYD;2016-09-06;2016-09-28;872,12
LON;SYD;2016-09-06;2016-09-29;895,05
LON;SYD;2016-09-06;2016-09-30;905,89
LON;SYD;2016-09-06;2016-10-01;888,75
LON;SYD;2016-09-06;2016-10-04;749,74
LON;SYD;2016-09-06;2016-10-05;769,18
LON;SYD;2016-09-06;2016-10-06;877,81
LON;SYD;2016-09-06;2016-10-07;802,75
LON;SYD;2016-09-06;2016-10-08;827,51
LON;SYD;2016-09-06;2016-10-11;924,40
LON;SYD;2016-09-06;2016-10-18;875,90
LON;SYD;2016-09-06;2016-10-25;779,17
LON;SYD;2016-09-06;2016-10-28;893,10
LON;SYD;2016-09-06;2016-10-30;1221,85
LON;SYD;2016-09-06;2016-11-03;734,20
LON;SYD;2016-09-06;2016-11-08;923,37
LON;SYD;2016-09-06;2016-11-30;1178,63
LON;SYD;2016-09-06;2016-12-05;883,49
LON;SYD;2016-09-06;2016-12-06;798,62
LON;SYD;2016-09-06;2016-12-18;1435,46
LON;SYD;2016-09-06;2017-03-09;812,72
LON;SYD;2016-09-06;2017-03-31;953,78
LON;SYD;2016-09-06;2017-04-12;1096,11
LON;SYD;2016-09-06;2017-04-30;929,74
LON;SYD;2016-09-07;;492,56
LON;SYD;2016-09-07;2016-09-12;769,53
LON;SYD;2016-09-07;2016-09-13;1015,61
LON;SYD;2016-09-07;2016-09-14;771,25
LON;SYD;2016-09-07;2016-09-15;1002,61
LON;SYD;2016-09-07;2016-09-16;850,05
LON;SYD;2016-09-07;2016-09-17;803,96
LON;SYD;2016-09-07;2016-09-19;841,67
LON;SYD;2016-09-07;2016-09-21;769,61
LON;SYD;2016-09-07;2016-09-22;789,47
LON;SYD;2016-09-07;2016-09-23;875,48
LON;SYD;2016-09-07;2016-09-24;827,89
LON;SYD;2016-09-07;2016-09-25;855,64
LON;SYD;2016-09-07;2016-09-26;768,58
LON;SYD;2016-09-07;2016-09-28;772,50
LON;SYD;2016-09-07;2016-09-29;1127,83
LON;SYD;2016-09-07;2016-09-30;912,50
LON;SYD;2016-09-07;2016-10-01;1212,89
LON;SYD;2016-09-07;2016-10-05;817,39
LON;SYD;2016-09-07;2016-10-06;788,64
LON;SYD;2016-09-07;2016-10-10;769,09
LON;SYD;2016-09-07;2016-10-12;921,79
LON;SYD;2016-09-07;2016-10-14;903,11
LON;SYD;2016-09-07;2016-10-19;713,48
LON;SYD;2016-09-07;2017-01-25;741,90
LON;SYD;2016-09-07;2017-01-31;782,71
LON;SYD;2016-09-07;2017-02-16;822,78
LON;SYD;2016-09-07;2017-03-06;830,49
LON;SYD;2016-09-07;2017-03-19;1398,39
LON;SYD;2016-09-08;;688,07
LON;SYD;2016-09-08;2016-09-10;934,97
LON;SYD;2016-09-08;2016-09-14;797,89
LON;SYD;2016-09-08;2016-09-15;895,14
LON;SYD;2016-09-08;2016-09-16;1061,53
LON;SYD;2016-09-08;2016-09-18;1103,86
LON;SYD;2016-09-08;2016-09-19;853,31
LON;SYD;2016-09-08;2016-09-21;1016,39
LON;SYD;2016-09-08;2016-09-22;817,39
LON;SYD;2016-09-08;2016-09-23;853,99
LON;SYD;2016-09-08;2016-09-24;907,14
LON;SYD;2016-09-08;2016-09-25;853,49
LON;SYD;2016-09-08;2016-09-26;847,58
LON;SYD;2016-09-08;2016-09-28;779,04
LON;SYD;2016-09-08;2016-09-29;767,23
LON;SYD;2016-09-08;2016-09-30;819,24
LON;SYD;2016-09-08;2016-10-02;783,91
LON;SYD;2016-09-08;2016-10-03;769,61
LON;SYD;2016-09-08;2016-10-08;815,27
LON;SYD;2016-09-08;2016-10-19;848,05
LON;SYD;2016-09-08;2016-11-08;1138,64
LON;SYD;2016-09-08;2016-11-10;1061,21
LON;SYD;2016-09-08;2016-12-08;789,13
LON;SYD;2016-09-08;2017-01-04;859,13
LON;SYD;2016-09-09;;575,90
LON;SYD;2016-09-09;2016-09-16;799,93
LON;SYD;2016-09-09;2016-09-17;892,53
LON;SYD;2016-09-09;2016-09-18;856,80
LON;SYD;2016-09-09;2016-09-19;767,13
LON;SYD;2016-09-09;2016-09-20;1024,84
LON;SYD;2016-09-09;2016-09-22;902,09
LON;SYD;2016-09-09;2016-09-23;789,80
LON;SYD;2016-09-09;2016-09-24;789,41
LON;SYD;2016-09-09;2016-09-25;768,56
LON;SYD;2016-09-09;2016-09-26;919,31
LON;SYD;2016-09-09;2016-09-27;1246,82
LON;SYD;2016-09-09;2016-09-28;1263,00
LON;SYD;2016-09-09;2016-09-29;1208,56
LON;SYD;2016-09-09;2016-09-30;775,25
LON;SYD;2016-09-09;2016-10-01;803,45
LON;SYD;2016-09-09;2016-10-02;741,65
LON;SYD;2016-09-09;2016-10-03;731,89
LON;SYD;2016-09-09;2016-10-06;919,07
LON;SYD;2016-09-09;2016-10-09;912,93
LON;SYD;2016-09-09;2016-10-10;713,30
LON;SYD;2016-09-09;2016-10-14;1021,69
LON;SYD;2016-09-09;2016-10-29;786,51
LON;SYD;2016-09-09;2016-11-10;776,63
LON;SYD;2016-09-09;2016-11-25;911,56
LON;SYD;2016-09-09;2016-12-07;951,78
LON;SYD;2016-09-09;2016-12-30;969,77
LON;SYD;2016-09-09;2017-01-09;980,91
LON;SYD;2016-09-09;2017-01-21;722,71
LON;SYD;2016-09-09;2017-03-01;1138,66
LON;SYD;2016-09-10;;645,20
LON;SYD;2016-09-10;2016-09-17;927,53
LON;SYD;2016-09-10;2016-09-18;842,61
LON;SYD;2016-09-10;2016-09-20;852,48
LON;SYD;2016-09-10;2016-09-21;993,41
LON;SYD;2016-09-10;2016-09-22;895,14
LON;SYD;2016-09-10;2016-09-23;1148,16
LON;SYD;2016-09-10;2016-09-24;825,38
LON;SYD;2016-09-10;2016-09-25;796,32
LON;SYD;2016-09-10;2016-09-28;1241,62
LON;SYD;2016-09-10;2016-09-29;894,92
LON;SYD;2016-09-10;2016-09-30;843,69
LON;SYD;2016-09-10;2016-10-01;775,71
LON;SYD;2016-09-10;2016-10-02;898,14
LON;SYD;2016-09-10;2016-10-03;768,90
LON;SYD;2016-09-10;2016-10-08;1350,20
LON;SYD;2016-09-10;2016-10-10;1177,60
LON;SYD;2016-09-10;2016-10-11;927,89
LON;SYD;2016-09-10;2016-10-15;1018,63
LON;SYD;2016-09-10;2016-10-22;924,19
LON;SYD;2016-09-10;2016-11-30;766,71
LON;SYD;2016-09-10;2016-12-17;957,25
LON;SYD;2016-09-10;2017-01-31;950,24
LON;SYD;2016-09-10;2017-03-18;1398,40
LON;SYD;2016-09-10;2017-03-31;1406,45
LON;SYD;2016-09-11;;574,37
LON;SYD;2016-09-11;2016-09-18;906,10
LON;SYD;2016-09-11;2016-09-19;916,46
LON;SYD;2016-09-11;2016-09-21;962,76
LON;SYD;2016-09-11;2016-09-23;806,44
LON;SYD;2016-09-11;2016-09-24;831,06
LON;SYD;2016-09-11;2016-09-25;789,13
LON;SYD;2016-09-11;2016-09-27;917,82
LON;SYD;2016-09-11;2016-09-28;1037,02
LON;SYD;2016-09-11;2016-09-30;854,67
LON;SYD;2016-09-11;2016-10-01;769,75
LON;SYD;2016-09-11;2016-10-02;766,72
LON;SYD;2016-09-11;2016-10-08;759,91
LON;SYD;2016-09-11;2016-10-09;1013,44
LON;SYD;2016-09-11;2016-12-30;745,21
LON;SYD;2016-09-11;2017-02-26;837,30
LON;SYD;2016-09-12;;528,83
LON;SYD;2016-09-12;2016-09-15;796,04
LON;SYD;2016-09-12;2016-09-17;804,44
LON;SYD;2016-09-12;2016-09-18;854,26
LON;SYD;2016-09-12;2016-09-19;773,96
LON;SYD;2016-09-12;2016-09-20;775,25
LON;SYD;2016-09-12;2016-09-22;953,36
LON;SYD;2016-09-12;2016-09-23;918,24
LON;SYD;2016-09-12;2016-09-25;849,48
LON;SYD;2016-09-12;2016-09-26;767,39
LON;SYD;2016-09-12;2016-09-28;774,55
LON;SYD;2016-09-12;2016-09-29;879,87
LON;SYD;2016-09-12;2016-09-30;870,16
LON;SYD;2016-09-12;2016-10-01;759,92
LON;SYD;2016-09-12;2016-10-02;773,43
LON;SYD;2016-09-12;2016-10-03;803,65
LON;SYD;2016-09-12;2016-10-04;768,56
LON;SYD;2016-09-12;2016-10-05;900,26
LON;SYD;2016-09-12;2016-10-07;889,71
LON;SYD;2016-09-12;2016-10-08;769,14
LON;SYD;2016-09-12;2016-10-10;755,18
LON;SYD;2016-09-12;2016-10-12;1188,73
LON;SYD;2016-09-12;2016-10-13;820,71
LON;SYD;2016-09-12;2016-10-14;925,61
LON;SYD;2016-09-12;2016-10-17;926,87
LON;SYD;2016-09-12;2016-10-24;931,00
LON;SYD;2016-09-12;2016-10-26;761,27
LON;SYD;2016-09-12;2016-11-01;1096,68
LON;SYD;2016-09-12;2016-11-07;727,88
LON;SYD;2016-09-12;2016-11-21;881,75
LON;SYD;2016-09-12;2016-12-02;864,77
LON;SYD;2016-09-12;2016-12-06;849,42
LON;SYD;2016-09-12;2016-12-12;755,82
LON;SYD;2016-09-12;2016-12-21;995,91
LON;SYD;2016-09-12;2016-12-31;1053,10
LON;SYD;2016-09-12;2017-01-09;998,71
LON;SYD;2016-09-12;2017-01-31;810,83
LON;SYD;2016-09-12;2017-02-08;1000,19
LON;SYD;2016-09-13;;552,98
LON;SYD;2016-09-13;2016-09-14;1423,17
LON;SYD;2016-09-13;2016-09-18;1234,72
LON;SYD;2016-09-13;2016-09-21;903,48
LON;SYD;2016-09-13;2016-09-24;902,03
LON;SYD;2016-09-13;2016-09-25;810,47
LON;SYD;2016-09-13;2016-09-26;851,70
LON;SYD;2016-09-13;2016-09-27;844,91
LON;SYD;2016-09-13;2016-09-29;1205,74
LON;SYD;2016-09-13;2016-09-30;858,74
LON;SYD;2016-09-13;2016-10-01;891,90
LON;SYD;2016-09-13;2016-10-02;774,94
LON;SYD;2016-09-13;2016-10-03;791,18
LON;SYD;2016-09-13;2016-10-04;728,04
LON;SYD;2016-09-13;2016-10-06;1239,60
LON;SYD;2016-09-13;2016-10-11;915,34
LON;SYD;2016-09-13;2016-10-12;924,40
LON;SYD;2016-09-13;2016-10-13;878,40
LON;SYD;2016-09-13;2016-10-14;928,31
LON;SYD;2016-09-13;2016-10-16;966,22
LON;SYD;2016-09-13;2016-10-18;871,47
LON;SYD;2016-09-13;2016-11-15;912,79
LON;SYD;2016-09-13;2016-11-16;920,55
LON;SYD;2016-09-13;2016-11-22;850,38
LON;SYD;2016-09-13;2016-11-25;712,84
LON;SYD;2016-09-13;2016-12-14;880,75
LON;SYD;2016-09-14;;491,77
LON;SYD;2016-09-14;2016-09-21;854,26
LON;SYD;2016-09-14;2016-09-23;853,88
LON;SYD;2016-09-14;2016-09-24;776,82
LON;SYD;2016-09-14;2016-09-25;897,65
LON;SYD;2016-09-14;2016-09-27;923,02
LON;SYD;2016-09-14;2016-09-28;867,44
LON;SYD;2016-09-14;2016-09-29;853,99
LON;SYD;2016-09-14;2016-09-30;768,58
LON;SYD;2016-09-14;2016-10-02;903,04
LON;SYD;2016-09-14;2016-10-03;737,97
LON;SYD;2016-09-14;2016-10-04;850,51
LON;SYD;2016-09-14;2016-10-05;849,48
LON;SYD;2016-09-14;2016-10-07;818,16
LON;SYD;2016-09-14;2016-10-08;780,98
LON;SYD;2016-09-14;2016-10-11;970,50
LON;SYD;2016-09-14;2016-10-12;735,47
LON;SYD;2016-09-14;2016-10-14;819,11
LON;SYD;2016-09-14;2016-10-17;801,46
LON;SYD;2016-09-14;2016-10-19;832,81
LON;SYD;2016-09-14;2016-11-01;1028,13
LON;SYD;2016-09-14;2016-11-30;928,83
LON;SYD;2016-09-14;2016-12-08;1003,49
LON;SYD;2016-09-14;2016-12-13;889,84
LON;SYD;2016-09-14;2016-12-30;974,61
LON;SYD;2016-09-15;;572,63
LON;SYD;2016-09-15;2016-09-19;881,13
LON;SYD;2016-09-15;2016-09-22;768,56
LON;SYD;2016-09-15;2016-09-23;891,36
LON;SYD;2016-09-15;2016-09-24;907,49
LON;SYD;2016-09-15;2016-09-28;769,14
LON;SYD;2016-09-15;2016-09-29;768,47
LON;SYD;2016-09-15;2016-09-30;870,48
LON;SYD;2016-09-15;2016-10-01;1157,71
LON;SYD;2016-09-15;2016-10-02;891,73
LON;SYD;2016-09-15;2016-10-03;908,76
LON;SYD;2016-09-15;2016-10-04;796,57
LON;SYD;2016-09-15;2016-10-05;773,20
LON;SYD;2016-09-15;2016-10-06;788,17
LON;SYD;2016-09-15;2016-10-07;892,25
LON;SYD;2016-09-15;2016-10-08;819,20
LON;SYD;2016-09-15;2016-10-11;727,89
LON;SYD;2016-09-15;2016-10-13;788,77
LON;SYD;2016-09-15;2016-10-14;951,68
LON;SYD;2016-09-15;2016-10-15;741,32
LON;SYD;2016-09-15;2016-10-16;818,89
LON;SYD;2016-09-15;2016-10-19;750,16
LON;SYD;2016-09-15;2016-10-27;845,00
LON;SYD;2016-09-15;2016-10-31;734,20
LON;SYD;2016-09-15;2016-11-16;777,14
LON;SYD;2016-09-15;2016-11-18;735,70
LON;SYD;2016-09-15;2016-12-15;792,25
LON;SYD;2016-09-15;2016-12-20;1220,72
LON;SYD;2016-09-15;2016-12-21;995,59
LON;SYD;2016-09-15;2017-01-12;996,47
LON;SYD;2016-09-15;2017-02-17;919,15
LON;SYD;2016-09-16;;616,50
LON;SYD;2016-09-16;2016-09-17;1535,83
LON;SYD;2016-09-16;2016-09-20;895,39
LON;SYD;2016-09-16;2016-09-21;776,25
LON;SYD;2016-09-16;2016-09-22;1083,70
LON;SYD;2016-09-16;2016-09-23;895,79
LON;SYD;2016-09-16;2016-09-24;943,23
LON;SYD;2016-09-16;2016-09-25;776,19
LON;SYD;2016-09-16;2016-09-26;778,56
LON;SYD;2016-09-16;2016-09-29;782,57
LON;SYD;2016-09-16;2016-09-30;772,50
LON;SYD;2016-09-16;2016-10-01;779,24
LON;SYD;2016-09-16;2016-10-02;771,99
LON;SYD;2016-09-16;2016-10-03;1014,73
LON;SYD;2016-09-16;2016-10-06;910,81
LON;SYD;2016-09-16;2016-10-07;769,75
LON;SYD;2016-09-16;2016-10-08;819,64
LON;SYD;2016-09-16;2016-10-09;875,37
LON;SYD;2016-09-16;2016-10-12;727,02
LON;SYD;2016-09-16;2016-10-13;1211,26
LON;SYD;2016-09-16;2016-10-14;724,51
LON;SYD;2016-09-16;2016-10-17;722,82
LON;SYD;2016-09-16;2016-10-18;755,98
LON;SYD;2016-09-16;2016-10-22;924,01
LON;SYD;2016-09-16;2016-10-28;953,78
LON;SYD;2016-09-16;2016-10-29;764,47
LON;SYD;2016-09-16;2016-10-30;894,92
LON;SYD;2016-09-16;2016-11-14;845,13
LON;SYD;2016-09-16;2016-11-20;848,02
LON;SYD;2016-09-16;2016-11-30;1059,07
LON;SYD;2016-09-16;2016-12-17;911,83
LON;SYD;2016-09-17;;588,63
LON;SYD;2016-09-17;2016-09-22;801,25
LON;SYD;2016-09-17;2016-09-24;884,50
LON;SYD;2016-09-17;2016-09-25;869,53
LON;SYD;2016-09-17;2016-09-27;805,38
LON;SYD;2016-09-17;2016-09-28;912,74
LON;SYD;2016-09-17;2016-09-29;856,65
LON;SYD;2016-09-17;2016-09-30;865,78
LON;SYD;2016-09-17;2016-10-01;799,35
LON;SYD;2016-09-17;2016-10-02;803,14
LON;SYD;2016-09-17;2016-10-03;751,68
LON;SYD;2016-09-17;2016-10-07;923,37
LON;SYD;2016-09-17;2016-10-08;775,71
LON;SYD;2016-09-17;2016-10-09;790,71
LON;SYD;2016-09-17;2016-10-12;929,30
LON;SYD;2016-09-17;2016-10-14;752,52
LON;SYD;2016-09-17;2016-10-15;917,70
LON;SYD;2016-09-17;2016-10-16;734,02
LON;SYD;2016-09-17;2016-10-17;892,30
LON;SYD;2016-09-17;2016-10-22;929,05
LON;SYD;2016-09-17;2016-10-28;768,97
LON;SYD;2016-09-17;2016-10-29;768,97
LON;SYD;2016-09-17;2016-11-05;949,59
LON;SYD;2016-09-17;2016-12-16;994,91
LON;SYD;2016-09-17;2016-12-17;994,91
LON;SYD;2016-09-17;2017-01-14;995,95
LON;SYD;2016-09-18;;584,30
LON;SYD;2016-09-18;2016-09-23;780,25
LON;SYD;2016-09-18;2016-09-24;936,13
LON;SYD;2016-09-18;2016-09-25;939,58
LON;SYD;2016-09-18;2016-09-28;775,00
LON;SYD;2016-09-18;2016-09-29;927,94
LON;SYD;2016-09-18;2016-10-01;797,79
LON;SYD;2016-09-18;2016-10-02;741,94
LON;SYD;2016-09-18;2016-10-03;769,61
LON;SYD;2016-09-18;2016-10-04;751,68
LON;SYD;2016-09-18;2016-10-06;789,59
LON;SYD;2016-09-18;2016-10-07;794,68
LON;SYD;2016-09-18;2016-10-08;1168,99
LON;SYD;2016-09-18;2016-10-09;789,14
LON;SYD;2016-09-18;2016-10-10;791,48
